,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
18,9659,Kud Wafter,"[6, 38, 46, 130]","[31, 34]",Kud Wafter is a romance visual novel in which the player assumes the role of Riki Naoe Much of its gameplay is spent on reading the storys narrative and dialogue Kud Wafter follows a branching plot line with multiple endings depending on the decisions that the player makes during the game the plot will progress in a specific direction Throughout gameplay the player is given multiple options to choose from and text progression pauses at these points until a choice is made To view all plot lines in their entirety the player will have to replay the game multiple times and make different choices to bring the plot in an alternate direction,The Little Busters trip was a complete success and summer vacation has finally begun Everyone heads home for a bit to see their families Everyone that is except for Riki who has no family and Kud whose family lives in another country One day an accident occurs that floods the mens dormitory which leaves Riki with no place to stay Luckily Kud is willing to lend a hand and shes also looking for a roommate  A spinoff of Little Busters that focuses on Noumi Kudryavka and Riki Naoes after story,Missing,,,,,,
19,221285,Phoenix Wright: Ace Attorney,"[6, 34, 37, 39, 48, 49, 130]","[2, 9, 34]",A remaster of the original Phoenix Wright Ace Attorney released exclusively as part of the Phoenix Wright Ace Attorney Trilogy bundle,Missing,89.74390125181559,18.16,22.33,23.26,84.0,1059.0,873.0
20,6886,Shin Megami Tensei IV,[37],[12],Building on the styles of ATLUS Persona Devil Summoner and Devil Survivor titles SMTIV is the first true successor to 2004s Shin Megami Tensei Nocturne The story of SMTIV revolves around the Samurai the sacred protectors of the Eastern Kingdom of Mikado As a newly appointed Samurai players will struggle with factions that have nefarious designs on the world as they defend their home kingdom from a growing army of demons Decisions players make throughout the course of the story will have lasting repercussions as the fate of the world hangs in the balance,Missing,80.15885219882713,43.0,61.94,118.43,85.0,485.0,705.0
21,88912,Sonic the Hedgehog,"[6, 34, 39, 48, 49, 130, 167, 169]","[8, 33]",A remastered port of Sonic the Hedgehog for mobile platforms adding many improvements over the original version such as the spindash widescreen support and new playable characters Run and spin through loopdeloops as you collect rings and defeat enemies on your mission to save the world from the evil Dr Eggman,Missing,80.0,2.16,2.19,2.33,72.0,879.0,685.0
22,84656,3D Sonic the Hedgehog,[37],"[8, 31]",Sonic The Hedgehog now in 3D,Missing,80.0,,,,,,
23,63484,The Denpa Men 2: Beyond the Waves,[37],[12],The Denpa Men are mysterious little creatures that float around radio waves They all have their own territory You cant see them with the naked eye but you can use your 3DS to find them and catch them In this RPG you can form a team of the Denpa Men you caught and take them on an exciting adventure across the world in order to save the heros family Many wonders and strong enemies await you on your journey,Missing,80.0,30.73,52.13,0.0,70.0,3.0,3.0
24,1976,Call of Juarez: Gunslinger,"[6, 9, 12, 130]","[5, 31, 33]",From the dust of a gold mine to the dirt of a saloon Call of Juarez Gunslinger is a real homage to the Wild West tales Live the epic and violent journey of a ruthless bounty hunter on the trail of the Wests most notorious outlaws Blurring the lines between man and myth this adventure made of memorable encounters unveils the untold truth behind some of the greatest legends of the Old West,Missing,77.96763613128479,5.08,6.98,13.8,77.0,1090.0,1731.0
25,20110,Donkey Kong Country Returns 3D,[37],[8],Over 70 levels of bananahoarding fun featuring Donkey Kong and Diddy Kong Run jump climb and defeat enemies through diverse environments until you retrieve Donkey Kongs stolen banana hoard Rebuilt and optimized for portable play on the Nintendo 3DS system,Missing,77.60897884340787,11.09,17.09,27.66,80.0,256.0,303.0
26,85350,Publisher Dream,[159],Missing,Ever dream about making and publishing your digital games Now you can,Missing,70.0,0.0,0.0,0.0,60.0,1.0,0.0
27,20853,The Starship Damrey,[37],"[9, 31]",Seek the inconcievable truth of the Starship Damrey and discover why nothing is more frightening than complete innocence,Missing,70.0,2.42,2.62,2.86,64.0,36.0,48.0
28,15743,Quell Memento,"[6, 34, 37, 39, 46, 130]","[9, 15, 32]",An enchanting puzzle game of logic and relaxation,Missing,70.0,5.79,6.55,7.07,70.0,13.0,22.0
29,19136,CastleStorm,"[6, 9, 12, 39, 41, 46, 48, 49, 130]","[5, 15, 24, 31, 32]",CastleStorm is a super genre mashup of 2D physics destruction mixed with tower defense brawler The clouds bring rumors of war Its Knights vs Vikings in CastleStorm where medieval warfare meets 2D physicsbased destruction Controlling the battle in real time players will harness the power of medieval artillery manage a fearsome ground attack and cast powerful spells CastleStorm features a storydriven solo campaign a custom castle editor online multiplayer coop modes and more Building castles and knocking them down has never been so much fun,Missing,69.35762847290054,7.11,10.65,20.5,67.0,67.0,76.0
30,18027,Mario and Donkey Kong: Minis on the Move,[37],"[8, 9]",A puzzle game where you have to place blocks on a game board and create a path for a Mini character to traverse You must reach a certain goal area in a fix amount of time and have to opportunity to collect power ups along the way,Missing,69.0,11.93,17.04,19.09,70.0,18.0,16.0
31,84664,3D Altered Beast,[37],"[4, 31, 33]",Rise from your grave Summoned from the dead by Zeus shape shift into various beasts and fight off hordes of demons to rescue the captured Athena from the clutches of Neff  Transform into a variety of beasts and fight off throngs of demons sent forth by the evil Neff The mighty shapeshifting god will challenge you in various hideous forms in each level but you are armed to the teeth with transformative tricks of your own  In addition to its allnew 3D presentation 3D Altered Beast also supports local multiplayer and a Random Transformation Mode,Missing,68.0,,,,,,
32,150045,Resident Evil: Revelations,"[6, 9, 12, 41, 48, 49, 130]","[5, 31]",Resident Evil Revelations is a remaster of the 3DS game with high quality HD visuals enhanced lighting effects and an immersive sound experience,Set shortly after the events of Resident Evil 4 the game follows counterterrorism agents Jill Valentine and Chris Redfield as they try to uncover the truth behind a bioterrorist organization that plans to infect the Earths oceans with a virus,66.58397164178784,8.4,12.81,34.88,73.0,976.0,1297.0
33,8480,Warhammer Quest,"[3, 6, 14, 39, 48, 49, 130]","[12, 15, 16, 31, 35]",Dungeon Adventures in the Warhammer World Lead your group of brave adventurers through the perilous dungeons of the Warhammer world in the search for wealth and glory Based on the classic Games Workshop board game Warhammer Quest is a mix of adventure strategy and roleplaying,Missing,66.25711126960215,22.06,27.66,38.0,56.0,7.0,7.0
34,47688,SpeedX 3D: Hyper Edition,[37],"[10, 33]",You wont believe whats possible in a tunnel racing game Speedx 3D Hyper Edition is the fastest tunnel racer ever Be amazed by its enhanced visuals start your run with just one tap on the screen and experience incredible thrills as you race through the new location Speedx 3D Hyper Edition offers new music tracks improved controls and even faster gameplay Trigger Hyper mode collect shields and boosts and see how far can you go Oh and dont forget to wear your headphones the new music tracks make Speedx 3D Hyper Edition sound like never before  The fastest tunnel racer ever  Enhanced visuals  New music improved controls and even faster gameplay  Hyper mode shields and boosts,Missing,66.0,2.0,0.0,0.0,35.0,2.0,1.0
35,16507,Prime World: Defenders,"[6, 14, 130]","[12, 15, 31, 32]",Fight off hordes of monstrous mutants created from a strange cataclysmic event in the new tower defense game Prime World Defenders Join a group of exile treasure hunters who have ventured into the capital of an ancient empire vast with mystery and danger    Prime World Defenders merges classic tower defense gameplay with collectible card mechanic Your towers your spells your traps  all are magic cards that you can collect and upgrade Youll have to develop your own strategy because youll get your random set of cards after each battle    Freeze burn poison explode and slash countless enemies that will try to stop you from gathering artifacts of old kingdom Choose your cards carefully play them strategically and expect some heavy resistance along the way  from small and almost harmless mutated fungi to powerful giant goblins and nagas,Missing,60.0,26.23,28.38,47.88,73.0,12.0,11.0
36,2032,Fast & Furious: Showdown,"[6, 9, 12, 37, 41]",[10],Strap in and get ready for an intense ride as you team up to take down a dangerous international gang that can only be stopped by you and the rest of the Fast  Furious crew,Missing,33.0,4.56,5.05,20.0,28.0,8.0,11.0
